loc_num,population,county_city,loc_type,ramp_int
3512,4.0,3104,intersection,6.0
3513,5.0,1931,highway,
3514,1.0,2101,,8.0
3515,2.0,2102,,8.0
3516,2.0,2103,,8.0
3517,3.0,2104,,8.0
3518,3.0,2105,,8.0
3519,4.0,2106,,8.0
3520,1.0,2107,,8.0
3521,3.0,2108,,8.0
3522,5.0,2109,,8.0
3523,2.0,2110,,8.0
3524,2.0,5201,ramp,1.0
3525,2.0,2111,highway,7.0
3526,2.0,2111,,8.0
3527,5.0,111,intersection,5.0
3528,3.0,110,highway,
3529,4.0,1970,ramp,3.0
3530,3.0,2108,highway,
3531,3.0,2001,ramp,2.0
3532,3.0,3303,ramp,2.0
3533,2.0,3336,ramp,1.0
3534,3.0,4404,ramp,3.0
3535,9.0,800,ramp,3.0
3536,3.0,3615,ramp,3.0
3537,2.0,1967,ramp,3.0
3538,3.0,2405,ramp,2.0
3539,3.0,4002,ramp,4.0
3540,9.0,5500,ramp,2.0
3541,3.0,4980,ramp,2.0
3542,6.0,3026,intersection,6.0
3543,2.0,602,intersection,6.0
3544,2.0,3103,ramp,3.0
3545,1.0,2302,highway,7.0
3546,1.0,2302,,8.0
3547,2.0,2301,,8.0
3548,2.0,2301,highway,7.0
3549,3.0,3303,ramp,1.0
3550,3.0,2303,,8.0
3551,3.0,2303,highway,7.0
3552,2.0,2304,highway,7.0
3553,2.0,2304,,8.0
3554,3.0,2001,ramp,1.0
3555,3.0,404,ramp,3.0
3556,2.0,1207,highway,
3557,4.0,1203,ramp,2.0
3558,4.0,3310,ramp,3.0
3559,3.0,2401,,8.0
3560,3.0,2401,ramp,4.0
3561,2.0,2402,,8.0
3562,2.0,2402,highway,7.0
3563,2.0,2403,,8.0
3564,2.0,2403,highway,7.0
3565,3.0,2404,,8.0
3566,3.0,1927,ramp,1.0
3567,3.0,2405,,8.0
3568,3.0,2405,highway,7.0
3569,5.0,2406,highway,7.0
3570,5.0,2406,,8.0
3571,2.0,1101,ramp,4.0
3572,2.0,4902,intersection,6.0
3573,2.0,1306,ramp,4.0
3574,1.0,3502,intersection,6.0
3575,2.0,5702,ramp,2.0
3576,5.0,1977,intersection,5.0
3577,4.0,4403,ramp,1.0
3578,2.0,5201,intersection,5.0
3579,3.0,1923,ramp,2.0
3580,2.0,2501,highway,7.0
3581,2.0,2501,,8.0
3582,9.0,4600,intersection,6.0
3583,2.0,4212,ramp,4.0
3584,2.0,2601,,8.0
3585,2.0,2601,highway,7.0
3586,3.0,1923,ramp,3.0
3587,2.0,4804,ramp,2.0
3588,4.0,1203,ramp,1.0
3589,4.0,1962,intersection,5.0
3590,1.0,3201,intersection,6.0
3591,2.0,4901,ramp,2.0
3592,5.0,101,ramp,2.0
3593,4.0,3780,ramp,2.0
3594,3.0,2105,ramp,2.0
3595,2.0,4103,ramp,4.0
3596,2.0,2701,,8.0
3597,2.0,2703,,8.0
3598,3.0,2704,,8.0
3599,2.0,302,intersection,6.0
3600,3.0,2705,,8.0
3601,4.0,2706,,8.0
3602,4.0,2706,highway,7.0
3603,3.0,2707,,8.0
3604,3.0,2707,highway,7.0
3605,6.0,2708,,8.0
3606,6.0,2708,highway,7.0
3607,1.0,2709,,8.0
3608,4.0,2710,,8.0
3609,4.0,2710,highway,7.0
3610,3.0,2711,,8.0
3611,3.0,2711,highway,7.0
3612,3.0,2712,,8.0
3613,4.0,1203,ramp,4.0
3614,1.0,3502,intersection,5.0
3615,2.0,2805,highway,7.0
3616,2.0,2805,,8.0
3617,2.0,2804,,8.0
3618,2.0,2804,highway,7.0
3619,2.0,2801,,8.0
3620,2.0,2801,highway,7.0
3621,5.0,2802,,8.0
3622,5.0,2802,highway,7.0
3623,2.0,2803,,8.0
3624,2.0,2803,highway,7.0
3625,3.0,1205,ramp,1.0
3626,4.0,4304,ramp,3.0
3627,2.0,1004,ramp,1.0
3628,2.0,3336,ramp,2.0
3629,3.0,4001,ramp,3.0
3630,3.0,2980,,8.0
3631,3.0,2980,highway,7.0
3632,3.0,2980,intersection,5.0
3633,3.0,2980,intersection,6.0
3634,3.0,2980,ramp,4.0
3635,2.0,2901,,8.0
3636,2.0,2901,highway,7.0
3637,2.0,2902,,8.0
3638,2.0,2902,highway,7.0
3639,3.0,3690,ramp,3.0
3640,3.0,2908,highway,7.0
3641,3.0,2908,,8.0
3642,2.0,5501,ramp,2.0
3643,9.0,2600,ramp,3.0
3644,3.0,3317,highway,
3645,2.0,2111,ramp,1.0
3646,,3496,,
3647,4.0,3029,ramp,3.0
3648,4.0,3045,,8.0
3649,5.0,3028,,8.0
3650,4.0,3018,,8.0
3651,5.0,3050,,8.0
3652,4.0,3029,,8.0
3653,5.0,3040,,8.0
3654,4.0,3021,,8.0
3655,5.0,3017,,8.0
3656,4.0,3029,highway,7.0
3657,4.0,3048,,8.0
3658,4.0,3021,highway,7.0
3659,3.0,3051,,8.0
3660,4.0,3018,highway,7.0
3661,2.0,3023,,8.0
3662,4.0,3049,,8.0
3663,5.0,3017,highway,7.0
3664,7.0,3001,,8.0
3665,7.0,3001,highway,7.0
3666,5.0,3025,,8.0
3667,4.0,3002,,8.0
3668,4.0,3002,highway,7.0
3669,5.0,3025,highway,7.0
3670,5.0,3003,,8.0
3671,5.0,3003,highway,7.0
3672,9.0,5100,ramp,2.0
3673,6.0,3004,,8.0
3674,6.0,3004,highway,7.0
3675,4.0,3005,,8.0
3676,3.0,3006,,8.0
3677,5.0,3007,,8.0
3678,6.0,3008,,8.0
3679,6.0,3008,highway,7.0
3680,,3496,highway,
3681,6.0,3009,,8.0
3682,6.0,3009,highway,7.0
3683,6.0,3009,intersection,5.0
3684,6.0,3010,,8.0
3685,6.0,3010,highway,7.0
3686,4.0,3011,highway,7.0
3687,4.0,3011,,8.0
3688,5.0,3012,,8.0
3689,5.0,3012,highway,7.0
3690,3.0,3013,,8.0
3691,5.0,3014,highway,7.0
3692,5.0,3014,,8.0
3693,6.0,3015,,8.0
3694,5.0,3016,,8.0
3695,5.0,3016,highway,7.0
3696,7.0,3019,,8.0
3697,4.0,3020,,8.0
3698,4.0,3020,highway,7.0
3699,5.0,3022,,8.0
3700,5.0,3024,,8.0
3701,5.0,3024,highway,7.0
3702,6.0,3026,,8.0
3703,6.0,3026,highway,7.0
3704,,3496,ramp,4.0
3705,1.0,2101,highway,
3706,3.0,3305,ramp,2.0
3707,1.0,3102,ramp,4.0
3708,5.0,1924,highway,
3709,2.0,1010,highway,
3710,3.0,1002,ramp,4.0
3711,1.0,5203,intersection,5.0
3712,2.0,3106,,8.0
3713,1.0,3102,,8.0
3714,1.0,3102,highway,7.0
3715,3.0,3101,highway,7.0
3716,3.0,3101,,8.0
3717,2.0,3103,,8.0
3718,2.0,3103,highway,7.0
3719,4.0,3104,,8.0
3720,5.0,3105,,8.0
3721,2.0,2501,intersection,6.0
3722,2.0,4901,ramp,1.0
3723,2.0,1306,ramp,1.0
3724,3.0,5005,ramp,4.0
3725,3.0,2303,intersection,6.0
3726,1.0,3201,,8.0
3727,1.0,3201,highway,7.0
3728,6.0,5609,intersection,5.0
3729,3.0,1923,ramp,1.0
3730,,3496,ramp,1.0
3731,4.0,3318,,8.0
3732,4.0,3307,,8.0
3733,6.0,3394,,8.0
3734,3.0,3317,,8.0
3735,4.0,3312,,8.0
3736,2.0,3316,highway,7.0
3737,5.0,3335,,8.0
3738,4.0,3310,,8.0
3739,4.0,3318,highway,7.0
3740,3.0,3392,,8.0
3741,5.0,3335,highway,7.0
3742,2.0,3336,,8.0
3743,3.0,3305,,8.0
3744,2.0,3316,,8.0
3745,4.0,3312,highway,7.0
3746,3.0,3392,highway,7.0
3747,3.0,3305,highway,7.0
3748,3.0,3337,,8.0
3749,4.0,3307,highway,7.0
3750,4.0,3301,,8.0
3751,4.0,3301,highway,7.0
3752,3.0,3302,,8.0
3753,3.0,3302,highway,7.0
3754,3.0,3303,,8.0
3755,3.0,3303,intersection,5.0
3756,3.0,3303,highway,7.0
3757,3.0,3306,,8.0
3758,3.0,3306,highway,7.0
3759,5.0,3308,,8.0
3760,5.0,3308,highway,7.0
3761,4.0,3309,,8.0
3762,4.0,3309,highway,7.0
3763,4.0,3311,,8.0
3764,4.0,3311,highway,7.0
3765,7.0,3313,,8.0
3766,4.0,3314,,8.0
3767,4.0,3314,highway,7.0
3768,6.0,3315,,8.0
3769,2.0,4901,ramp,3.0
3770,4.0,3325,,8.0
3771,4.0,3342,,8.0
3772,4.0,3342,highway,7.0
3773,2.0,801,ramp,1.0
3774,3.0,4980,ramp,3.0
3775,5.0,3906,intersection,5.0
3776,9.0,1800,ramp,1.0
3777,5.0,3447,,8.0
3778,5.0,3450,,8.0
3779,5.0,3401,,8.0
3780,3.0,3402,,8.0
3781,3.0,3402,highway,7.0
3782,1.0,3403,,8.0
3783,1.0,3403,highway,7.0
3784,1.0,3403,intersection,5.0
3785,7.0,3404,,8.0
3786,7.0,3404,highway,7.0
3787,2.0,3704,ramp,4.0
3788,4.0,1909,ramp,3.0
3789,3.0,2105,ramp,3.0
3790,5.0,1931,ramp,2.0
3791,2.0,2804,ramp,3.0
3792,4.0,1916,ramp,1.0
3793,4.0,4302,intersection,5.0
3794,2.0,4708,intersection,6.0
3795,4.0,1974,ramp,2.0
3796,3.0,1927,ramp,2.0
3797,3.0,2404,ramp,3.0
3798,9.0,5500,ramp,3.0
3799,4.0,3501,,8.0
3800,4.0,3501,highway,7.0
3801,1.0,3502,highway,7.0
3802,1.0,3502,,8.0
3803,2.0,2701,intersection,6.0
3804,4.0,4805,ramp,4.0
3805,2.0,2902,intersection,6.0
3806,9.0,1700,ramp,4.0
3807,6.0,3616,,8.0
3808,2.0,3680,highway,7.0
3809,5.0,3619,,8.0
3810,4.0,3640,,8.0
3811,5.0,3630,,8.0
3812,5.0,3612,,8.0
3813,4.0,3618,,8.0
3814,3.0,3631,highway,7.0
3815,5.0,3621,,8.0
3816,3.0,3615,,8.0
3817,2.0,3680,,8.0
3818,2.0,3606,,8.0
3819,5.0,3612,highway,7.0
3820,5.0,3630,highway,7.0
3821,6.0,3616,highway,7.0
3822,3.0,3690,,8.0
3823,5.0,3621,highway,7.0
3824,3.0,3631,,8.0
3825,3.0,3617,highway,7.0
3826,3.0,3617,,8.0
3827,4.0,3640,highway,7.0
3828,5.0,3619,highway,7.0
3829,2.0,3606,highway,7.0
3830,3.0,3601,,8.0
3831,3.0,3601,highway,7.0
3832,5.0,3602,,8.0
3833,5.0,3602,highway,7.0
3834,4.0,3603,,8.0
3835,6.0,3604,,8.0
3836,6.0,3604,highway,7.0
3837,4.0,3605,,8.0
3838,6.0,3607,,8.0
3839,6.0,3607,highway,7.0
3840,5.0,3608,,8.0
3841,5.0,3608,highway,7.0
3842,5.0,3609,,8.0
3843,5.0,3609,highway,7.0
3844,6.0,3610,,8.0
3845,6.0,3610,highway,7.0
3846,5.0,3611,highway,7.0
3847,5.0,3611,,8.0
3848,3.0,3613,,8.0
3849,3.0,3613,highway,7.0
3850,2.0,1004,ramp,3.0
3851,5.0,3781,,8.0
3852,4.0,3707,,8.0
3853,5.0,3713,,8.0
3854,4.0,3780,,8.0
3855,4.0,3720,,8.0
3856,5.0,3712,,8.0
3857,5.0,3782,,8.0
3858,2.0,3704,,8.0
3859,3.0,3783,,8.0
3860,4.0,3707,highway,7.0
3861,4.0,3780,highway,7.0
3862,5.0,3712,highway,7.0
3863,4.0,3707,ramp,4.0
3864,5.0,3701,,8.0
3865,6.0,3702,,8.0
3866,3.0,3703,,8.0
3867,3.0,3703,highway,7.0
3868,5.0,3705,,8.0
3869,6.0,3706,,8.0
3870,6.0,3706,highway,7.0
3871,5.0,3708,,8.0
3872,5.0,3708,intersection,5.0
3873,5.0,3709,,8.0
3874,6.0,3710,,8.0
3875,6.0,3710,highway,7.0
3876,7.0,3711,,8.0
3877,7.0,3711,highway,7.0
3878,2.0,1006,intersection,6.0
3879,7.0,3801,,8.0
3880,7.0,3801,highway,7.0
3881,2.0,3920,,8.0
3882,2.0,3901,,8.0
3883,2.0,3901,highway,7.0
3884,5.0,3902,,8.0
3885,5.0,3902,highway,7.0
3886,4.0,3903,,8.0
3887,4.0,3903,highway,7.0
3888,3.0,3904,,8.0
3889,6.0,3905,,8.0
3890,6.0,3905,highway,7.0
3891,5.0,3906,,8.0
3892,3.0,4001,,8.0
3893,3.0,4001,highway,7.0
3894,3.0,4002,,8.0
3895,3.0,4002,highway,7.0
3896,2.0,4003,highway,7.0
3897,2.0,4003,,8.0
3898,3.0,4004,,8.0
3899,3.0,4004,highway,7.0
3900,2.0,4005,,8.0
3901,2.0,4005,highway,7.0
3902,4.0,4006,,8.0
3903,4.0,4006,highway,7.0
3904,4.0,4008,,8.0
3905,4.0,4008,highway,7.0
3906,2.0,4118,highway,7.0
3907,2.0,4112,,8.0
3908,2.0,4118,,8.0
3909,2.0,4118,intersection,6.0
3910,2.0,4101,highway,7.0
3911,2.0,4101,,8.0
3912,4.0,4102,,8.0
3913,4.0,4102,highway,7.0
3914,2.0,4103,,8.0
3915,4.0,4104,,8.0
3916,4.0,4104,highway,7.0
3917,1.0,4105,,8.0
3918,1.0,4105,highway,7.0
3919,6.0,4106,,8.0
3920,6.0,4106,highway,7.0
3921,3.0,4107,highway,7.0
3922,3.0,4107,,8.0
3923,3.0,4108,highway,7.0
3924,3.0,4108,,8.0
3925,4.0,4109,,8.0
3926,4.0,4109,highway,7.0
3927,3.0,4110,,8.0
3928,3.0,4110,highway,7.0
3929,4.0,4111,,8.0
3930,4.0,4111,highway,7.0
3931,5.0,4113,,8.0
3932,5.0,4113,highway,7.0
3933,4.0,4114,,8.0
3934,4.0,4114,highway,7.0
3935,4.0,4115,,8.0
3936,4.0,4115,highway,7.0
3937,5.0,4116,,8.0
3938,5.0,4116,highway,7.0
3939,5.0,4117,,8.0
3940,5.0,4117,highway,7.0
3941,4.0,4120,,8.0
3942,4.0,4127,,8.0
3943,4.0,4127,highway,7.0
3944,2.0,4206,highway,7.0
3945,3.0,4205,,8.0
3946,2.0,4212,,8.0
3947,2.0,4206,,8.0
3948,2.0,4212,highway,7.0
3949,3.0,4205,highway,7.0
3950,2.0,4201,,8.0
3951,2.0,4201,highway,7.0
3952,4.0,4202,,8.0
3953,4.0,4202,highway,7.0
3954,5.0,4203,,8.0
3955,5.0,4203,highway,7.0
3956,5.0,4204,,8.0
3957,5.0,4204,highway,7.0
3958,5.0,4303,,8.0
3959,2.0,4306,,8.0
3960,4.0,4315,,8.0
3961,4.0,4315,highway,7.0
3962,5.0,4303,highway,7.0
3963,4.0,4302,,8.0
3964,4.0,4304,,8.0
3965,4.0,4304,highway,7.0
3966,4.0,4305,,8.0
3967,4.0,4305,highway,7.0
3968,4.0,4307,,8.0
3969,4.0,4307,highway,7.0
3970,2.0,4309,,8.0
3971,5.0,4308,,8.0
3972,5.0,4308,highway,7.0
3973,4.0,4310,,8.0
3974,5.0,4311,,8.0
3975,5.0,4311,highway,7.0
3976,5.0,4312,,8.0
3977,5.0,4312,highway,7.0
3978,7.0,4313,,8.0
3979,7.0,4313,highway,7.0
3980,6.0,4314,,8.0
3981,6.0,4314,highway,7.0
3982,6.0,4316,,8.0
3983,6.0,4316,highway,7.0
3984,3.0,4401,,8.0
3985,5.0,4402,,8.0
3986,5.0,4402,highway,7.0
3987,4.0,4403,highway,7.0
3988,4.0,4403,,8.0
3989,4.0,4403,ramp,4.0
3990,3.0,4404,,8.0
3991,3.0,4404,highway,7.0
3992,2.0,4580,highway,7.0
3993,2.0,4580,,8.0
3994,2.0,4501,,8.0
3995,2.0,4501,highway,7.0
3996,5.0,4502,,8.0
3997,5.0,4502,highway,7.0
3998,1.0,4601,,8.0
3999,1.0,4705,,8.0
4000,1.0,4704,highway,7.0
4001,1.0,4705,highway,7.0
4002,1.0,4702,,8.0
4003,1.0,4701,highway,7.0
4004,1.0,4701,,8.0
4005,2.0,4706,,8.0
4006,1.0,4707,,8.0
4007,2.0,4708,,8.0
4008,2.0,4708,highway,7.0
4009,2.0,4709,,8.0
4010,2.0,4709,highway,7.0
4011,1.0,4710,,8.0
4012,4.0,4801,,8.0
4013,3.0,4802,,8.0
4014,3.0,4802,highway,7.0
4015,5.0,4803,,8.0
4016,5.0,4803,highway,7.0
4017,2.0,4804,highway,7.0
4018,2.0,4804,,8.0
4019,4.0,4805,,8.0
4020,4.0,4805,highway,7.0
4021,5.0,4806,,8.0
4022,6.0,4807,,8.0
4023,6.0,4807,highway,7.0
4024,3.0,4980,,8.0
4025,2.0,4901,,8.0
4026,2.0,4901,highway,7.0
4027,2.0,4902,,8.0
4028,2.0,4902,highway,7.0
4029,3.0,4903,,8.0
4030,4.0,4904,,8.0
4031,6.0,4905,,8.0
4032,6.0,4905,highway,7.0
4033,2.0,4906,,8.0
4034,2.0,4906,highway,7.0
4035,2.0,4907,highway,7.0
4036,2.0,4907,,8.0
4037,5.0,4908,,8.0
4038,5.0,4908,highway,7.0
4039,4.0,5001,,8.0
4040,6.0,5002,highway,7.0
4041,6.0,5002,,8.0
4042,2.0,5003,,8.0
4043,3.0,5004,,8.0
4044,3.0,5004,highway,7.0
4045,3.0,5005,,8.0
4046,3.0,5005,highway,7.0
4047,3.0,5006,highway,7.0
4048,3.0,5006,,8.0
4049,5.0,5007,,8.0
4050,5.0,5007,highway,7.0
4051,2.0,5008,,8.0
4052,2.0,5008,highway,7.0
4053,2.0,5009,,8.0
4054,2.0,5101,,8.0
4055,2.0,5101,highway,7.0
4056,4.0,5102,,8.0
4057,4.0,5102,highway,7.0
4058,2.0,5201,,8.0
4059,3.0,5202,,8.0
4060,3.0,5202,highway,7.0
4061,3.0,5401,,8.0
4062,2.0,5402,,8.0
4063,2.0,5402,highway,7.0
4064,2.0,5403,,8.0
4065,2.0,5404,,8.0
4066,2.0,5404,highway,7.0
4067,4.0,5405,,8.0
4068,4.0,5405,highway,7.0
4069,4.0,5406,,8.0
4070,4.0,5406,highway,7.0
4071,5.0,5407,,8.0
4072,5.0,5407,highway,7.0
4073,2.0,5408,highway,7.0
4074,2.0,5408,,8.0
4075,2.0,5501,highway,7.0
4076,2.0,5501,,8.0
4077,5.0,5601,,8.0
4078,3.0,5602,,8.0
4079,6.0,5607,,8.0
4080,2.0,5603,highway,7.0
4081,4.0,5690,highway,7.0
4082,4.0,5690,,8.0
4083,2.0,5603,,8.0
4084,3.0,5602,highway,7.0
4085,6.0,5607,highway,7.0
4086,5.0,5601,highway,7.0
4087,6.0,5604,,8.0
4088,6.0,5604,highway,7.0
4089,3.0,5605,,8.0
4090,4.0,5606,,8.0
4091,4.0,5606,highway,7.0
4092,6.0,5608,,8.0
4093,6.0,5608,highway,7.0
4094,6.0,5609,,8.0
4095,5.0,5701,,8.0
4096,2.0,5702,,8.0
4097,2.0,5702,highway,7.0
4098,4.0,5703,,8.0
4099,4.0,5703,highway,7.0
4100,4.0,5704,,8.0
4101,4.0,5704,highway,7.0
4102,3.0,5801,highway,7.0
4103,3.0,5801,,8.0
4104,1.0,5802,,8.0
4105,1.0,5802,highway,7.0
4106,9.0,800,,8.0
4107,9.0,800,highway,7.0
4108,2.0,801,ramp,2.0
4109,9.0,1200,highway,7.0
4110,9.0,1200,,8.0
4111,3.0,1205,highway,7.0
4112,3.0,1205,ramp,2.0
4113,1.0,1202,,8.0
4114,9.0,2300,,8.0
4115,9.0,2300,highway,7.0
4116,9.0,5200,highway,7.0
4117,9.0,5200,,8.0
4118,1.0,5203,,8.0
4119,9.0,4500,,8.0
4120,9.0,1800,highway,7.0
4121,9.0,4500,highway,7.0
4122,9.0,1800,,8.0
4123,9.0,3200,,8.0
4124,9.0,3200,highway,7.0
4125,9.0,4700,highway,7.0
4126,9.0,2500,,8.0
4127,9.0,4700,,8.0
4128,9.0,2500,highway,7.0
4129,1.0,4702,highway,7.0
4130,2.0,4706,highway,7.0
4131,9.0,1700,highway,7.0
4132,9.0,1700,,8.0
4133,2.0,1701,highway,7.0
4134,9.0,600,,8.0
4135,9.0,600,highway,7.0
4136,9.0,1100,highway,7.0
4137,9.0,1100,,8.0
4138,2.0,1102,ramp,1.0
4139,9.0,1800,ramp,2.0
4140,9.0,4600,highway,7.0
4141,9.0,5300,highway,7.0
4142,9.0,5300,,8.0
4143,9.0,3100,highway,7.0
4144,9.0,3100,,8.0
4145,5.0,3105,highway,7.0
4146,4.0,3104,highway,7.0
4147,9.0,2900,highway,7.0
4148,9.0,2900,,8.0
4149,3.0,2980,ramp,1.0
4150,3.0,2980,ramp,2.0
4151,3.0,2980,ramp,3.0
4152,9.0,4600,,8.0
4153,9.0,5800,,8.0
4154,9.0,5800,highway,7.0
4155,2.0,2902,ramp,2.0
4156,9.0,400,highway,7.0
4157,9.0,400,,8.0
4158,9.0,900,,8.0
4159,9.0,900,highway,7.0
4160,9.0,200,highway,7.0
4161,9.0,200,,8.0
4162,9.0,3400,,8.0
4163,5.0,3447,highway,7.0
4164,9.0,3400,highway,7.0
4165,5.0,3450,highway,7.0
4166,5.0,3401,highway,7.0
4167,9.0,500,,8.0
4168,9.0,500,highway,7.0
4169,9.0,3900,highway,7.0
4170,9.0,3900,,8.0
4171,2.0,3920,highway,7.0
4172,3.0,3904,highway,7.0
4173,5.0,3906,highway,7.0
4174,9.0,5700,,8.0
4175,5.0,5701,highway,7.0
4176,9.0,5700,highway,7.0
4177,9.0,5100,,8.0
4178,9.0,5100,highway,7.0
4179,9.0,300,highway,7.0
4180,9.0,300,,8.0
4181,9.0,700,highway,7.0
4182,9.0,700,,8.0
4183,4.0,709,highway,7.0
4184,3.0,707,highway,7.0
4185,4.0,714,highway,7.0
4186,3.0,792,highway,7.0
4187,3.0,715,highway,7.0
4188,4.0,790,highway,7.0
4189,9.0,4800,highway,7.0
4190,4.0,4801,highway,7.0
4191,9.0,100,,8.0
4192,3.0,703,highway,7.0
4193,9.0,2800,highway,7.0
4194,9.0,4900,,8.0
4195,9.0,2800,,8.0
4196,9.0,4900,highway,7.0
4197,9.0,4100,highway,7.0
4198,4.0,4120,highway,7.0
4199,9.0,4100,,8.0
4200,9.0,4300,highway,7.0
4201,2.0,4306,highway,7.0
4202,9.0,4300,,8.0
4203,4.0,4120,intersection,5.0
4204,2.0,4103,highway,7.0
4205,9.0,100,highway,7.0
4206,2.0,4103,ramp,3.0
4207,4.0,4302,highway,7.0
4208,4.0,108,highway,7.0
4209,5.0,111,highway,7.0
4210,5.0,2109,highway,7.0
4211,9.0,2100,,8.0
4212,9.0,2100,highway,7.0
4213,3.0,2104,highway,7.0
4214,2.0,2102,highway,7.0
4215,4.0,2106,highway,7.0
4216,3.0,2105,highway,7.0
4217,2.0,2110,highway,7.0
4218,3.0,2108,highway,7.0
4219,4.0,4904,highway,7.0
4220,3.0,4980,highway,7.0
4221,3.0,4903,highway,7.0
4222,9.0,4800,,8.0
4223,5.0,4806,highway,7.0
4224,3.0,4802,ramp,3.0
4225,4.0,711,highway,7.0
4226,4.0,198,highway,7.0
4227,4.0,791,highway,7.0
4228,3.0,110,highway,7.0
4229,9.0,1500,,8.0
4230,9.0,1500,highway,7.0
4231,4.0,1506,ramp,1.0
4232,9.0,5400,,8.0
4233,2.0,1505,highway,7.0
4234,9.0,5500,highway,7.0
4235,9.0,5500,,8.0
4236,9.0,2200,,8.0
4237,9.0,2200,highway,7.0
4238,9.0,1900,highway,7.0
4239,9.0,1900,,8.0
4240,9.0,5600,,8.0
4241,9.0,5600,highway,7.0
4242,9.0,1000,,8.0
4243,9.0,1000,highway,7.0
4244,2.0,1004,highway,7.0
4245,2.0,1010,ramp,2.0
4246,2.0,1010,highway,7.0
4247,9.0,1600,,8.0
4248,9.0,1600,highway,7.0
4249,9.0,2000,highway,7.0
4250,9.0,2000,,8.0
4251,9.0,2400,,8.0
4252,9.0,2400,highway,7.0
4253,3.0,2401,highway,7.0
4254,3.0,2404,highway,7.0
4255,9.0,5000,,8.0
4256,9.0,5000,highway,7.0
4257,4.0,5001,highway,7.0
4258,9.0,5400,highway,7.0
4259,3.0,5401,intersection,5.0
4260,4.0,1960,highway,7.0
4261,3.0,1921,highway,7.0
4262,5.0,1926,highway,7.0
4263,5.0,1906,highway,7.0
4264,1.0,1932,highway,7.0
4265,5.0,1902,highway,7.0
4266,5.0,1990,highway,7.0
4267,4.0,1916,ramp,2.0
4268,5.0,1915,highway,7.0
4269,5.0,1977,highway,7.0
4270,5.0,1924,highway,7.0
4271,3.0,1914,highway,7.0
4272,1.0,1911,highway,7.0
4273,5.0,1928,highway,7.0
4274,4.0,1962,highway,7.0
4275,4.0,1907,highway,7.0
4276,5.0,1901,highway,7.0
4277,5.0,1969,highway,7.0
4278,5.0,1948,highway,7.0
4279,1.0,1973,highway,7.0
4280,6.0,1949,highway,7.0
4281,6.0,1922,intersection,6.0
4282,3.0,1903,highway,7.0
4283,3.0,1961,highway,7.0
4284,5.0,1919,highway,7.0
4285,3.0,1963,highway,7.0
4286,6.0,1933,highway,7.0
4287,6.0,1912,highway,7.0
4288,4.0,1945,highway,7.0
4289,3.0,1994,highway,7.0
4290,3.0,1989,highway,7.0
4291,9.0,1300,,8.0
4292,9.0,1300,highway,7.0
4293,9.0,3300,highway,7.0
4294,9.0,3300,,8.0
4295,4.0,3325,highway,7.0
4296,4.0,3311,ramp,3.0
4297,7.0,3313,highway,7.0
4298,9.0,3700,,8.0
4299,9.0,3700,highway,7.0
4300,6.0,3702,highway,7.0
4301,5.0,3709,highway,7.0
4302,5.0,3701,highway,7.0
4303,5.0,3705,highway,7.0
4304,5.0,3713,highway,7.0
4305,5.0,3782,highway,7.0
4306,5.0,3708,highway,7.0
4307,3.0,3783,highway,7.0
4308,4.0,3720,highway,7.0
4309,2.0,3336,highway,7.0
4310,9.0,3000,,8.0
4311,3.0,3013,highway,7.0
4312,5.0,3007,highway,7.0
4313,9.0,3000,highway,7.0
4314,3.0,3006,highway,7.0
4315,4.0,3005,highway,7.0
4316,6.0,3015,highway,7.0
4317,7.0,3019,highway,7.0
4318,5.0,3022,highway,7.0
4319,5.0,3050,highway,7.0
4320,4.0,3045,highway,7.0
4321,5.0,3781,highway,7.0
4322,2.0,3704,highway,7.0
4323,5.0,3028,highway,7.0
4324,5.0,3040,highway,7.0
4325,4.0,3048,highway,7.0
4326,4.0,3049,highway,7.0
4327,9.0,4400,,8.0
4328,9.0,4400,highway,7.0
4329,3.0,4401,highway,7.0
4330,9.0,3500,highway,7.0
4331,9.0,3500,,8.0
4332,4.0,4310,highway,7.0
4333,9.0,2700,,8.0
4334,9.0,2700,highway,7.0
4335,3.0,2712,highway,7.0
4336,1.0,2709,highway,7.0
4337,2.0,2701,highway,7.0
4338,2.0,2703,highway,7.0
4339,3.0,2705,highway,7.0
4340,3.0,2704,highway,7.0
4341,9.0,4000,highway,7.0
4342,9.0,4000,,8.0
4343,9.0,4200,,8.0
4344,9.0,4200,highway,7.0
4345,6.0,5609,highway,7.0
4346,9.0,2600,highway,7.0
4347,9.0,2600,,8.0
4348,9.0,2600,ramp,2.0
4349,9.0,1400,highway,7.0
4350,9.0,1400,,8.0
4351,9.0,3600,highway,7.0
4352,9.0,3600,,8.0
4353,6.0,3315,highway,7.0
4354,4.0,3310,highway,7.0
4355,6.0,3394,highway,7.0
4356,3.0,3306,ramp,2.0
4357,4.0,3605,highway,7.0
4358,4.0,3603,highway,7.0
4359,4.0,3618,highway,7.0
4360,3.0,3690,highway,7.0
4361,3.0,3615,highway,7.0
